,date,tmax,tmin,tavg,dewpoint,wetbulb,heat,cool,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,sunrise,sunset,bc,br,dz,fg,fg+,fu,gr,hz,mi,ra,sn,sq,ts,vc
519,2009-09-29,59.0,48.0,53.5,42.0,48.0,11.5,0.0,0.0,29.310000000000002,29.96,8.7,33.0,10.25,5.766666666666667,17.616666666666667,0,0,1,0,0,0,0,0,0,0,0,0,0,0
520,2009-09-30,61.5,48.0,54.75,41.0,47.5,10.0,0.0,0.0,29.415,30.105,5.25,3.0,6.9,5.783333333333333,17.583333333333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0
521,2009-10-01,59.0,42.5,50.75,46.0,49.0,14.0,0.0,0.74,29.155,29.9,8.95,13.0,9.1,5.8,17.566666666666666,0,1,0,0,0,0,0,0,0,1,0,0,1,0
522,2009-10-02,56.0,47.5,51.75,46.0,48.0,13.0,0.0,0.19,28.835,29.555,10.25,21.5,11.8,5.816666666666666,17.533333333333335,0,1,1,0,0,0,0,0,0,1,0,0,0,0
523,2009-10-03,57.5,47.0,52.25,47.0,49.0,12.5,0.0,0.07,29.049999999999997,29.705,8.15,26.0,8.600000000000001,5.833333333333333,17.5,0,1,1,0,0,0,0,0,0,1,0,0,0,0
524,2009-10-04,60.5,45.0,52.75,42.5,47.0,12.0,0.0,0.0,29.310000000000002,29.985,8.95,27.5,9.25,5.866666666666667,17.483333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
525,2009-10-05,61.5,42.5,52.0,42.0,47.0,12.5,0.0,0.0,29.32,30.035,2.35,8.5,4.95,5.883333333333333,17.45,0,0,0,0,0,0,0,0,0,0,0,0,0,0
526,2009-10-06,61.5,49.0,55.25,46.5,50.5,9.5,0.0,0.04,28.935,29.655,9.15,24.0,15.0,5.9,17.416666666666668,0,1,1,0,0,0,0,0,0,1,0,0,0,0
527,2009-10-07,60.0,45.0,52.5,39.0,46.0,12.0,0.0,0.0,29.275,29.955,8.85,26.0,10.45,5.916666666666667,17.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
528,2009-10-08,53.5,46.0,49.75,46.0,48.5,15.0,0.0,0.13,29.215,29.925,4.05,20.5,5.199999999999999,5.933333333333334,17.366666666666667,0,1,1,0,0,0,0,0,0,1,0,0,0,0
529,2009-10-09,52.0,39.5,45.75,43.5,45.5,19.0,0.0,0.445,29.235,29.925,9.350000000000001,34.5,10.1,5.95,17.333333333333332,0,1,1,0,0,0,0,0,0,1,0,0,0,0
530,2009-10-10,48.0,32.0,40.0,30.0,35.5,24.5,0.0,0.0,29.52,30.21,7.6,28.5,7.949999999999999,5.966666666666667,17.316666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
531,2009-10-11,44.5,29.0,36.75,22.5,32.5,28.0,0.0,0.0,29.635,30.355,1.3,17.0,4.9,5.983333333333333,17.283333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0
532,2009-10-12,48.5,41.5,45.0,35.0,40.5,19.5,0.0,0.01,29.47,30.189999999999998,0.6,21.5,3.65,6.0,17.25,0,1,1,0,0,0,0,1,0,1,0,0,0,0
533,2009-10-13,47.5,35.0,41.25,32.0,38.5,23.5,0.0,0.0,29.630000000000003,30.35,8.5,1.5,10.65,6.033333333333333,17.233333333333334,0,1,0,0,0,0,0,0,0,0,0,0,0,0
534,2009-10-14,48.0,42.0,45.0,36.0,41.0,20.0,0.0,0.03,29.435,30.17,10.85,9.5,11.35,6.05,17.2,0,1,1,0,0,0,0,0,0,1,0,0,0,0
535,2009-10-15,44.0,41.0,42.5,38.0,40.0,22.0,0.0,0.31,29.285,30.0,8.8,6.5,9.55,6.066666666666666,17.183333333333334,0,1,1,0,0,0,0,0,0,1,0,0,0,0
536,2009-10-16,45.5,39.5,42.5,36.0,39.5,22.5,0.0,0.06,29.435000000000002,30.13,7.6499999999999995,35.0,8.149999999999999,6.083333333333333,17.15,0,0,1,0,0,0,0,0,0,1,0,0,0,0
537,2009-10-17,52.0,37.5,44.75,33.5,39.5,20.0,0.0,0.005,29.605,30.3,7.45,34.5,7.949999999999999,6.1,17.116666666666667,0,0,1,0,0,0,0,0,0,1,0,0,0,0
538,2009-10-18,53.0,32.0,42.5,33.0,39.5,22.5,0.0,0.0,29.52,30.255000000000003,5.949999999999999,21.0,6.550000000000001,6.116666666666666,17.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
539,2009-10-19,65.5,43.5,54.5,40.5,47.0,10.0,0.0,0.0,29.285,30.005000000000003,11.05,21.0,11.15,6.133333333333334,17.066666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
540,2009-10-20,63.0,49.5,56.25,47.5,52.0,8.5,0.0,0.04,29.345,30.03,5.2,19.0,6.35,6.166666666666667,17.05,0,0,0,0,0,0,0,0,0,1,0,0,0,0
541,2009-10-21,69.5,55.0,62.25,51.0,55.5,2.5,0.0,0.005,29.285,29.99,11.25,21.0,11.35,6.183333333333334,17.016666666666666,0,0,0,0,0,0,0,0,0,1,0,0,0,0
542,2009-10-22,58.0,48.5,53.25,48.5,50.5,11.5,0.0,0.935,29.205,29.935000000000002,8.55,5.5,13.1,6.2,17.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
543,2009-10-23,61.5,43.0,52.25,49.5,50.5,12.5,0.0,1.09,28.765,29.48,6.4,18.5,15.8,6.216666666666667,16.966666666666665,0,1,1,0,0,0,0,0,0,1,0,0,0,0
544,2009-10-24,49.5,38.5,44.0,37.0,40.5,21.0,0.0,0.045,29.065,29.735,8.95,26.0,9.600000000000001,6.233333333333333,16.95,0,1,1,0,0,0,0,0,0,1,1,0,0,0
545,2009-10-25,62.5,44.0,53.25,44.0,48.5,11.5,0.0,0.255,29.29,29.965,5.9,19.0,7.1,6.266666666666667,16.933333333333334,0,1,0,0,0,0,0,0,0,1,0,0,0,0
546,2009-10-26,55.0,49.5,52.25,47.5,49.0,12.5,0.0,0.12,29.315,30.02,5.050000000000001,21.0,7.15,6.283333333333333,16.9,0,1,1,0,0,0,0,0,0,1,0,0,0,0
547,2009-10-27,51.5,46.5,49.0,45.5,47.5,16.0,0.0,0.11,29.215,29.94,4.95,5.0,6.75,6.3,16.883333333333333,0,1,1,0,0,0,0,0,0,1,0,0,0,0
548,2009-10-28,57.5,50.0,53.75,49.0,51.0,11.0,0.0,0.0,29.310000000000002,29.99,2.45,13.5,3.65,6.316666666666666,16.85,0,1,0,0,0,0,0,1,0,0,0,0,0,0
549,2009-10-29,60.0,47.5,53.75,50.0,52.0,11.0,0.0,0.825,29.245,29.985,11.8,14.0,12.05,6.333333333333333,16.833333333333332,0,1,0,0,0,0,0,1,0,1,0,0,0,0
550,2009-10-30,67.5,46.5,57.0,53.5,56.0,7.5,0.0,0.98,28.83,29.555,15.649999999999999,20.5,17.65,6.366666666666666,16.816666666666666,0,1,1,0,0,0,0,0,0,1,0,0,0,0
551,2009-10-31,46.5,36.0,41.25,31.0,38.0,23.5,0.0,0.005,29.215,29.865000000000002,12.25,26.0,12.65,6.383333333333334,16.783333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0
552,2010-05-01,70.5,59.5,65.0,53.5,58.5,0.5,0.5,0.06,28.92,29.595,8.25,21.5,8.75,4.8,18.816666666666666,0,1,0,0,0,0,0,0,0,1,0,0,0,0
553,2010-05-02,68.5,53.5,61.0,52.0,56.0,4.0,0.0,0.62,28.935,29.605,3.6,25.5,6.5,4.783333333333333,18.833333333333332,0,1,0,0,0,0,0,0,0,1,0,0,0,0
554,2010-05-03,72.0,51.0,61.5,45.0,53.0,3.5,0.0,0.0,29.1,29.77,8.850000000000001,25.0,9.45,4.766666666666667,18.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0
555,2010-05-04,79.5,51.5,65.5,43.5,54.0,0.0,1.0,0.0,29.09,29.775,13.0,21.0,13.399999999999999,4.733333333333333,18.866666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
556,2010-05-05,72.5,56.5,64.5,37.0,51.0,0.5,0.0,0.0,29.115,29.77,9.95,27.0,12.45,4.716666666666667,18.883333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
557,2010-05-06,61.5,47.0,54.25,39.0,46.0,10.5,0.0,0.030000000000000002,29.299999999999997,29.99,5.800000000000001,4.5,9.6,4.7,18.916666666666668,0,0,0,0,0,0,0,0,0,1,0,0,1,0
558,2010-05-07,59.0,45.5,52.25,46.0,48.5,12.5,0.0,0.73,29.009999999999998,29.73,3.1500000000000004,32.5,13.5,4.683333333333334,18.933333333333334,0,1,0,0,0,0,0,0,0,1,0,0,1,0
559,2010-05-08,50.0,42.0,46.0,35.0,41.0,19.0,0.0,0.05,29.39,30.055,14.05,29.5,14.8,4.65,18.95,0,0,0,0,0,0,0,0,0,1,0,0,0,0
560,2010-05-09,57.0,37.5,47.25,29.0,40.0,17.5,0.0,0.0,29.625,30.314999999999998,2.15,20.5,6.15,4.633333333333333,18.966666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0
561,2010-05-10,58.0,42.0,50.0,30.0,42.0,14.5,0.0,0.0,29.505,30.244999999999997,13.0,11.5,13.6,4.616666666666667,18.983333333333334,0,0,0,0,0,0,0,0,0,1,0,0,0,0
562,2010-05-11,55.5,44.0,49.75,46.0,47.5,15.0,0.0,0.845,29.185000000000002,29.895,4.3,10.5,10.15,4.6,19.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0
563,2010-05-12,52.0,45.0,48.5,45.0,46.5,16.0,0.0,0.13,29.384999999999998,30.095,8.600000000000001,6.0,10.2,4.583333333333333,19.016666666666666,0,1,1,1,0,0,0,1,0,1,0,0,1,0
564,2010-05-13,75.5,48.5,62.0,53.5,56.0,2.5,0.0,1.23,29.255000000000003,29.93,5.35,25.0,12.850000000000001,4.566666666666666,19.033333333333335,0,1,0,0,0,0,0,0,0,1,0,0,1,0
565,2010-05-14,66.5,48.0,57.25,43.5,50.5,7.5,0.0,0.0,29.490000000000002,30.17,11.4,26.0,11.75,4.55,19.05,0,0,0,0,0,0,0,0,0,0,0,0,0,0
566,2010-05-15,62.0,45.0,53.5,41.5,48.0,11.5,0.0,0.0,29.560000000000002,30.255000000000003,4.05,4.5,6.1,4.533333333333333,19.066666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
567,2010-05-16,66.0,43.5,54.75,43.0,49.5,10.0,0.0,0.0,29.46,30.175,10.399999999999999,5.0,10.8,4.516666666666667,19.083333333333332,0,0,0,0,0,0,0,0,0,0,0,0,0,0
568,2010-05-17,59.0,51.0,55.0,42.5,48.5,10.0,0.0,0.06,29.32,30.035,8.75,3.0,9.3,4.5,19.1,0,0,1,0,0,0,0,0,0,1,0,0,0,0
569,2010-05-18,63.5,47.5,55.5,40.5,48.0,9.0,0.0,0.0,29.285,29.985,9.35,2.5,9.95,4.483333333333333,19.116666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
570,2010-05-19,73.5,45.0,59.25,39.0,50.5,5.5,0.0,0.0,29.335,30.02,6.050000000000001,4.0,6.85,4.466666666666667,19.133333333333333,0,0,0,0,0,0,0,0,0,0,0,0,0,0
571,2010-05-20,73.0,49.0,61.0,49.0,55.0,3.5,0.0,0.07,29.32,30.02,6.55,12.5,7.6,4.45,19.15,0,0,0,0,0,0,0,0,0,1,0,0,0,0
572,2010-05-21,72.5,56.0,64.25,58.0,60.0,0.5,0.0,0.305,29.18,29.875,4.8,11.0,6.25,4.433333333333334,19.166666666666668,0,1,1,0,0,0,0,1,0,1,0,0,0,0
573,2010-05-22,73.0,58.0,65.5,59.0,61.0,0.0,0.5,0.005,29.259999999999998,29.94,3.05,10.5,5.75,4.416666666666667,19.183333333333334,0,1,0,1,1,0,0,1,0,0,0,0,0,0
574,2010-05-23,89.0,63.5,76.25,65.5,69.0,0.0,11.5,0.0,29.295,29.965,9.75,18.0,10.0,4.416666666666667,19.2,0,0,0,0,0,0,0,0,0,0,0,0,0,0
575,2010-05-24,91.0,71.5,81.25,66.5,71.5,0.0,16.5,0.0,29.36,30.020000000000003,6.449999999999999,13.5,8.05,4.4,19.216666666666665,0,0,0,0,0,0,0,0,0,0,0,0,0,0
576,2010-05-25,87.5,70.0,78.75,61.5,68.0,0.0,14.0,0.0,29.36,30.03,5.75,12.5,7.949999999999999,4.383333333333334,19.233333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
577,2010-05-26,86.0,68.0,77.0,62.5,68.0,0.0,12.5,0.0,29.314999999999998,29.990000000000002,3.1500000000000004,2.5,5.15,4.366666666666666,19.25,0,0,0,0,0,0,0,0,0,1,0,0,1,0
578,2010-05-27,77.0,62.0,69.5,50.0,59.0,0.0,4.5,0.0,29.335,30.015,11.55,2.5,11.85,4.366666666666666,19.266666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
579,2010-05-28,77.5,58.0,67.75,49.5,58.0,0.0,3.0,0.0,29.305,30.0,8.9,2.5,9.4,4.35,19.266666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
580,2010-05-29,85.0,60.5,72.75,57.0,63.0,0.0,8.0,0.0,29.255000000000003,29.939999999999998,4.75,6.0,5.699999999999999,4.35,19.283333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0
581,2010-05-30,91.0,62.5,76.75,59.0,66.0,0.0,12.0,0.0,29.195,29.869999999999997,4.55,17.5,6.0,4.333333333333333,19.3,0,0,0,0,0,0,0,0,0,1,0,0,1,0
582,2010-05-31,82.5,65.5,74.0,64.5,67.0,0.0,9.5,0.915,29.18,29.855,1.1,21.5,4.75,4.333333333333333,19.316666666666666,0,1,0,0,0,0,0,1,0,1,0,0,1,0
583,2010-06-01,84.5,64.0,74.25,62.5,67.0,0.0,9.5,0.0,29.135,29.835,4.75,18.0,6.05,4.316666666666666,19.333333333333332,0,1,0,0,0,0,0,1,0,0,0,0,0,0
584,2010-06-02,77.0,58.0,67.5,61.0,64.0,0.0,2.5,1.1600000000000001,29.025,29.700000000000003,3.2,33.0,9.399999999999999,4.316666666666666,19.333333333333332,0,1,0,0,0,0,0,0,0,1,0,0,1,0
585,2010-06-03,71.0,57.0,64.0,46.0,55.0,0.5,0.0,0.0,29.125,29.799999999999997,6.4,4.0,7.75,4.3,19.35,0,0,0,0,0,0,0,0,0,0,0,0,0,0
586,2010-06-04,83.0,58.5,70.75,59.5,64.5,0.0,6.0,0.0,29.035,29.72,7.3,21.5,9.15,4.3,19.366666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
587,2010-06-05,79.0,60.0,69.5,64.0,66.5,0.0,5.0,0.33,28.975,29.655,4.4,23.5,7.9,4.283333333333333,19.383333333333333,0,1,0,0,0,0,0,0,0,1,0,0,1,0
588,2010-06-06,75.5,56.5,66.0,54.5,59.0,0.0,1.5,0.0,29.189999999999998,29.835,8.75,32.5,10.8,4.283333333333333,19.383333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0
589,2010-06-07,69.5,55.0,62.25,48.5,55.0,2.5,0.0,0.0,29.375,30.045,6.45,7.5,7.4,4.283333333333333,19.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
590,2010-06-08,67.0,58.5,62.75,57.0,59.0,2.0,0.0,0.39,29.25,29.965,8.3,13.0,9.5,4.283333333333333,19.416666666666668,0,1,0,0,0,0,0,0,0,1,0,0,0,0
591,2010-06-09,83.0,66.0,74.5,55.5,63.0,0.0,9.5,0.0,29.16,29.83,10.1,27.5,10.8,4.266666666666667,19.416666666666668,0,1,0,0,0,0,0,0,0,0,0,0,0,0
592,2010-06-10,76.0,59.0,67.5,54.0,60.0,0.0,3.0,0.0,29.285,29.950000000000003,5.05,7.5,6.7,4.266666666666667,19.433333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
593,2010-06-11,88.5,64.0,76.25,67.0,71.0,0.0,11.5,0.215,29.21,29.884999999999998,8.7,19.0,10.35,4.266666666666667,19.433333333333334,0,0,0,0,0,0,0,0,0,1,0,0,1,0
594,2010-06-12,77.0,62.0,69.5,63.0,65.0,0.0,5.0,0.23,29.28,29.950000000000003,3.05,3.0,7.75,4.266666666666667,19.45,0,1,0,0,0,0,0,1,0,1,0,0,1,0
595,2010-06-13,72.0,61.5,66.75,61.5,63.5,0.0,2.0,0.25,29.29,29.975,3.55,8.0,4.8,4.266666666666667,19.45,0,1,0,0,0,0,0,1,0,1,0,0,0,0
596,2010-06-14,71.0,60.5,65.75,61.0,62.5,0.0,1.0,0.005,29.255000000000003,29.93,5.85,4.5,6.55,4.266666666666667,19.466666666666665,0,1,0,0,0,0,0,1,0,1,0,0,0,0
597,2010-06-15,79.0,60.5,69.75,65.5,67.0,0.0,5.0,0.735,29.195,29.884999999999998,2.7,19.5,5.9,4.266666666666667,19.466666666666665,0,1,0,0,0,0,0,1,0,1,0,0,0,0
598,2010-06-16,84.0,64.0,74.0,60.5,65.0,0.0,9.5,0.0,29.310000000000002,29.975,6.0,27.5,9.6,4.266666666666667,19.483333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
599,2010-06-17,84.0,65.5,74.75,61.5,67.0,0.0,10.0,0.0,29.33,30.005000000000003,5.1,14.0,7.2,4.266666666666667,19.483333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
600,2010-06-18,90.5,66.5,78.5,66.0,69.0,0.0,14.0,0.765,29.21,29.915,6.5,21.5,10.0,4.266666666666667,19.483333333333334,0,1,0,0,0,0,0,0,0,1,0,0,1,0
601,2010-06-19,85.5,66.0,75.75,60.5,66.0,0.0,11.0,0.0,29.27,29.93,9.95,27.5,11.05,4.266666666666667,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
602,2010-06-20,80.5,65.5,73.0,60.5,65.0,0.0,8.5,0.0,29.369999999999997,30.03,4.1,8.0,4.95,4.266666666666667,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
603,2010-06-21,85.0,67.5,76.25,66.0,69.0,0.0,11.5,0.31,29.285,29.965,5.0,16.5,7.7,4.266666666666667,19.5,0,1,0,0,0,0,0,0,0,1,0,0,1,0
604,2010-06-22,85.5,69.5,77.5,68.0,71.0,0.0,12.5,0.0,29.310000000000002,29.975,6.300000000000001,22.5,7.050000000000001,4.283333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
605,2010-06-23,87.0,68.0,77.5,69.5,71.0,0.0,12.5,1.05,29.195,29.89,9.75,22.0,11.5,4.283333333333333,19.516666666666666,0,1,0,0,0,0,0,1,0,1,0,0,1,0
606,2010-06-24,82.5,65.0,73.75,59.5,65.0,0.0,9.0,0.0,29.354999999999997,30.020000000000003,3.85,34.0,8.399999999999999,4.283333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
607,2010-06-25,84.0,64.0,74.0,61.5,66.5,0.0,9.0,0.0,29.310000000000002,29.994999999999997,6.45,20.0,7.5,4.283333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
608,2010-06-26,87.5,68.5,78.0,65.5,69.5,0.0,13.0,0.7749999999999999,29.130000000000003,29.82,1.65,13.5,6.85,4.3,19.516666666666666,0,1,0,0,0,0,0,0,0,1,0,0,1,0
609,2010-06-27,86.0,72.0,79.0,69.5,72.5,0.0,14.5,0.71,28.924999999999997,29.61,7.95,24.0,9.55,4.3,19.516666666666666,0,1,0,0,0,0,0,0,0,0,0,0,0,0
610,2010-06-28,82.0,64.0,73.0,59.0,65.0,0.0,8.5,0.0,29.104999999999997,29.75,9.25,31.0,11.5,4.316666666666666,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
611,2010-06-29,74.0,60.5,67.25,52.5,59.0,0.0,2.5,0.0,29.435000000000002,30.08,6.45,5.0,8.05,4.316666666666666,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
612,2010-06-30,75.5,56.5,66.0,50.0,57.0,0.0,1.5,0.0,29.57,30.240000000000002,3.8,4.5,6.3,4.316666666666666,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
613,2010-07-01,77.0,56.5,66.75,47.5,57.0,0.0,2.0,0.0,29.619999999999997,30.32,5.6,9.5,5.75,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
614,2010-07-02,83.0,60.5,71.75,51.5,60.5,0.0,7.0,0.0,29.494999999999997,30.195,7.7,18.5,8.0,4.333333333333333,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
615,2010-07-03,87.0,62.0,74.5,55.0,63.0,0.0,10.0,0.0,29.335,30.03,8.3,20.0,8.7,4.35,19.516666666666666,0,0,0,0,0,0,0,0,0,0,0,0,0,0
616,2010-07-04,91.5,70.0,80.75,65.5,71.0,0.0,16.0,0.015,29.23,29.905,10.2,22.0,10.6,4.366666666666666,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
617,2010-07-05,90.5,78.5,84.5,63.5,70.5,0.0,20.0,0.0,29.23,29.89,14.0,20.0,14.3,4.366666666666666,19.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0
618,2010-07-06,90.5,74.0,82.25,68.5,72.5,0.0,17.5,0.205,29.295,29.955,8.7,22.5,9.6,4.383333333333334,19.5,0,0,0,0,0,0,0,0,0,1,0,0,1,0
619,2010-07-07,93.5,71.5,82.5,69.5,73.0,0.0,17.5,0.125,29.365000000000002,30.020000000000003,4.15,23.5,5.9,4.383333333333334,19.5,0,1,0,0,0,0,0,0,0,0,0,0,0,0
620,2010-07-08,87.5,73.5,80.5,69.5,72.5,0.0,16.0,0.155,29.299999999999997,29.979999999999997,1.6,33.0,5.050000000000001,4.4,19.483333333333334,0,1,0,0,0,0,0,0,0,1,0,0,1,0
621,2010-07-09,87.5,71.0,79.25,59.0,67.0,0.0,14.5,0.0,29.29,29.97,5.6,19.0,7.0,4.416666666666667,19.483333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
622,2010-07-10,89.0,69.0,79.0,60.0,67.5,0.0,14.0,0.005,29.259999999999998,29.939999999999998,5.199999999999999,27.5,7.55,4.416666666666667,19.483333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
623,2010-07-11,85.0,66.5,75.75,62.5,67.0,0.0,11.0,0.78,29.104999999999997,29.799999999999997,6.0,22.0,7.25,4.433333333333334,19.466666666666665,0,1,0,0,0,0,0,0,0,1,0,0,1,0
624,2010-07-12,84.0,65.0,74.5,64.5,68.0,0.0,10.0,0.005,29.08,29.75,1.4,19.5,4.25,4.45,19.466666666666665,0,1,0,0,0,0,0,1,0,1,0,0,0,0
625,2010-07-13,84.0,70.5,77.25,64.5,68.5,0.0,12.5,0.095,29.21,29.86,5.800000000000001,9.5,6.5,4.466666666666667,19.45,0,0,0,0,0,0,0,0,0,1,0,0,0,0
626,2010-07-14,90.5,71.0,80.75,70.0,73.5,0.0,16.0,0.0,29.28,29.950000000000003,8.899999999999999,17.5,9.649999999999999,4.466666666666667,19.45,0,1,0,0,0,0,0,1,0,0,0,0,0,0
627,2010-07-15,91.0,72.0,81.5,69.0,73.0,0.0,17.0,0.005,29.235,29.9,7.45,26.0,10.2,4.483333333333333,19.433333333333334,0,0,0,0,0,0,0,0,0,0,0,0,0,0
628,2010-07-16,90.0,67.5,78.75,61.0,68.0,0.0,14.0,0.0,29.259999999999998,29.939999999999998,7.0,25.0,8.0,4.5,19.416666666666668,0,0,0,0,0,0,0,0,0,0,0,0,0,0
629,2010-07-17,92.5,71.0,81.75,63.5,70.0,0.0,17.0,0.0,29.21,29.880000000000003,3.5,27.0,6.65,4.516666666666667,19.416666666666668,0,0,0,0,0,0,0,0,0,0,0,0,0,0
630,2010-07-18,91.5,73.0,82.25,69.0,73.0,0.0,17.5,0.15,29.130000000000003,29.810000000000002,7.05,24.5,9.45,4.533333333333333,19.4,0,0,0,0,0,0,0,0,0,0,0,0,0,0
631,2010-07-19,84.0,70.5,77.25,66.0,70.0,0.0,12.5,0.005,29.205,29.880000000000003,2.8499999999999996,23.5,4.9,4.55,19.383333333333333,0,0,0,0,0,0,0,0,0,1,0,0,0,0
632,2010-07-20,85.5,68.5,77.0,67.0,70.0,0.0,12.0,0.0,29.235,29.91,6.2,23.0,7.550000000000001,4.55,19.383333333333333,0,0,0,0,0,0,0,1,0,0,0,0,0,0
633,2010-07-21,90.5,72.5,81.5,65.5,70.5,0.0,17.0,0.0,29.32,29.990000000000002,3.25,30.5,6.55,4.566666666666666,19.366666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
634,2010-07-22,90.0,70.5,80.25,70.5,74.0,0.0,15.5,0.015,29.195,29.884999999999998,9.5,20.0,10.45,4.583333333333333,19.35,0,0,0,0,0,0,0,0,0,1,0,0,0,0
635,2010-07-23,94.5,70.5,82.5,71.0,74.0,0.0,17.5,2.9699999999999998,29.189999999999998,29.84,10.399999999999999,24.0,11.4,4.6,19.333333333333332,0,1,0,0,0,0,0,0,0,1,0,0,1,0
636,2010-07-24,87.0,69.0,78.0,70.5,72.5,0.0,13.0,4.1850000000000005,29.185000000000002,29.85,2.75,25.5,9.5,4.616666666666667,19.316666666666666,0,1,0,1,0,0,0,0,0,1,0,0,1,0
637,2010-07-25,81.0,67.0,74.0,59.5,65.5,0.0,9.5,0.26,29.384999999999998,30.045,8.95,2.0,9.399999999999999,4.633333333333333,19.3,0,1,0,0,0,0,0,0,0,0,0,0,0,0
638,2010-07-26,84.0,62.5,73.25,62.0,67.0,0.0,8.5,0.0,29.405,30.08,4.65,12.0,5.300000000000001,4.65,19.3,0,0,0,0,0,0,0,0,0,0,0,0,0,0
639,2010-07-27,88.0,69.5,78.75,66.5,71.0,0.0,14.0,0.0,29.310000000000002,30.0,5.8,21.0,6.550000000000001,4.666666666666667,19.283333333333335,0,0,0,0,0,0,0,0,0,0,0,0,0,0
640,2010-07-28,89.5,75.0,82.25,71.0,74.5,0.0,17.5,0.0,29.27,29.93,6.0,26.5,9.05,4.683333333333334,19.266666666666666,0,1,0,0,0,0,0,1,0,0,0,0,0,0
641,2010-07-29,81.5,68.0,74.75,58.5,65.0,0.0,10.0,0.0,29.384999999999998,30.060000000000002,6.05,5.5,7.4,4.7,19.25,0,0,0,0,0,0,0,0,0,0,0,0,0,0
642,2010-07-30,79.5,70.0,74.75,59.5,65.0,0.0,10.0,0.0,29.28,29.975,5.3,16.5,5.949999999999999,4.716666666666667,19.233333333333334,0,0,0,0,0,0,0,0,0,1,0,0,0,0
643,2010-07-31,79.0,65.0,72.0,63.5,66.5,0.0,7.5,0.64,29.175,29.85,3.35,13.5,5.3,4.733333333333333,19.216666666666665,0,1,0,0,0,0,0,1,0,1,0,0,1,0
644,2010-08-01,85.0,65.5,75.25,64.5,68.0,0.0,10.5,0.0,29.259999999999998,29.935000000000002,2.3,12.0,4.0,4.75,19.183333333333334,0,1,0,0,0,0,0,1,0,0,0,0,0,0
645,2010-08-02,84.0,68.5,76.25,66.5,70.0,0.0,11.5,0.04,29.285,29.950000000000003,5.85,21.0,6.5,4.766666666666667,19.166666666666668,0,1,0,0,0,0,0,0,0,1,0,0,0,0
646,2010-08-03,86.5,65.5,76.0,70.5,73.0,0.0,11.0,0.9400000000000001,29.22,29.9,2.45,20.5,3.45,4.783333333333333,19.15,0,1,0,0,0,0,0,0,0,1,0,0,1,0
647,2010-08-04,82.0,71.0,76.5,71.5,73.0,0.0,11.5,0.5249999999999999,29.18,29.84,3.8499999999999996,26.5,4.550000000000001,4.8,19.133333333333333,0,1,0,0,0,0,0,0,0,1,0,0,1,0
648,2010-08-05,83.5,68.0,75.75,62.0,67.0,0.0,11.0,0.0,29.16,29.83,10.05,29.0,10.350000000000001,4.816666666666666,19.116666666666667,0,0,0,0,0,0,0,0,0,0,0,0,0,0
