date,species,latitude,longitude,trap
2007-08-24,CULEX PIPIENS/RESTUANS,41.89923,-87.716788,T030
2007-08-24,CULEX PIPIENS,41.869107,-87.696293,T088
2007-08-24,CULEX PIPIENS/RESTUANS,41.869107,-87.696293,T088
2007-08-24,CULEX PIPIENS,41.721474,-87.648064,T085
2007-08-24,CULEX PIPIENS/RESTUANS,41.721474,-87.648064,T085
2007-08-24,CULEX PIPIENS,41.903002,-87.688267,T160
2007-08-24,CULEX PIPIENS/RESTUANS,41.903002,-87.688267,T160
2007-08-24,CULEX PIPIENS,41.867108,-87.654224,T048
2007-08-24,CULEX PIPIENS/RESTUANS,41.867108,-87.654224,T048
2007-08-24,CULEX PIPIENS,41.868142,-87.696269,T047
2007-08-24,CULEX PIPIENS/RESTUANS,41.868142,-87.696269,T047
2007-08-24,CULEX PIPIENS,41.862292,-87.64886,T091
2007-08-24,CULEX PIPIENS/RESTUANS,41.862292,-87.64886,T091
2007-08-24,CULEX PIPIENS,41.869216,-87.627561,T092
2007-08-24,CULEX PIPIENS/RESTUANS,41.869216,-87.627561,T092
2007-08-24,CULEX PIPIENS,41.896282,-87.655232,T049
2007-08-24,CULEX PIPIENS/RESTUANS,41.896282,-87.655232,T049
2007-08-24,CULEX PIPIENS/RESTUANS,42.010412,-87.66214,T018
2007-08-24,CULEX PIPIENS,41.906638,-87.701431,T033
2007-08-24,CULEX PIPIENS/RESTUANS,41.906638,-87.701431,T033
2007-08-24,CULEX PIPIENS,41.907645,-87.760886,T153
2007-08-24,CULEX PIPIENS/RESTUANS,41.907645,-87.760886,T153
2007-08-24,CULEX PIPIENS/RESTUANS,41.9216,-87.666455,T045
2007-08-24,CULEX RESTUANS,41.9216,-87.666455,T045
2007-08-24,CULEX PIPIENS,41.911824,-87.726737,T039
2007-08-24,CULEX PIPIENS/RESTUANS,41.911824,-87.726737,T039
2007-08-24,CULEX PIPIENS,41.720848,-87.666014,T094
2007-08-24,CULEX PIPIENS/RESTUANS,41.720848,-87.666014,T094
2007-08-24,CULEX PIPIENS,42.006858,-87.675919,T150
2007-08-24,CULEX PIPIENS,41.966987,-87.674677,T219
2007-08-24,CULEX PIPIENS,41.692555,-87.598865,T084
2007-08-24,CULEX PIPIENS/RESTUANS,41.692555,-87.598865,T084
2007-08-24,CULEX PIPIENS/RESTUANS,41.918705,-87.752329,T154
2007-08-24,CULEX PIPIENS,41.919343,-87.694259,T050
2007-08-24,CULEX PIPIENS/RESTUANS,41.919343,-87.694259,T050
2007-08-24,CULEX PIPIENS,41.921965,-87.632085,T054
2007-08-24,CULEX PIPIENS/RESTUANS,41.921965,-87.632085,T054
2007-08-24,CULEX PIPIENS,41.688324,-87.676709,T086
2007-08-24,CULEX PIPIENS/RESTUANS,41.688324,-87.676709,T086
2007-08-24,CULEX PIPIENS,41.801179,-87.679447,T061
2007-08-24,CULEX PIPIENS/RESTUANS,41.801179,-87.679447,T061
2007-08-24,CULEX PIPIENS,41.768388,-87.678649,T069
2007-08-24,CULEX PIPIENS/RESTUANS,41.768388,-87.678649,T069
2007-08-24,CULEX PIPIENS,41.731922,-87.677512,T096
2007-08-24,CULEX PIPIENS/RESTUANS,41.731922,-87.677512,T096
2007-08-24,CULEX RESTUANS,41.731922,-87.677512,T096
2007-08-24,CULEX TERRITANS,41.731922,-87.677512,T096
2007-08-24,CULEX PIPIENS,41.846075,-87.716277,T152
2007-08-24,CULEX PIPIENS/RESTUANS,41.846075,-87.716277,T152
2007-08-24,CULEX PIPIENS,41.846283,-87.656913,T051
2007-08-24,CULEX PIPIENS,41.891118,-87.654491,T046
2007-08-24,CULEX PIPIENS/RESTUANS,41.891118,-87.654491,T046
2007-08-24,CULEX RESTUANS,41.891118,-87.654491,T046
2007-08-24,CULEX PIPIENS,41.843811,-87.686763,T034
2007-08-24,CULEX PIPIENS/RESTUANS,41.843811,-87.686763,T034
2007-08-24,CULEX PIPIENS,41.932094,-87.700117,T147
2007-08-24,CULEX PIPIENS/RESTUANS,41.932094,-87.700117,T147
2007-08-24,CULEX PIPIENS,41.836644,-87.677737,T035
2007-08-24,CULEX PIPIENS/RESTUANS,41.836644,-87.677737,T035
2007-08-24,CULEX PIPIENS,41.857402,-87.694991,T043
2007-08-24,CULEX PIPIENS,41.94016,-87.794896,T144
2007-08-24,CULEX PIPIENS/RESTUANS,41.94016,-87.794896,T144
2007-08-24,CULEX PIPIENS/RESTUANS,41.704336,-87.703736,T095
2007-08-24,CULEX PIPIENS,41.682587,-87.707973,T158
2007-08-24,CULEX PIPIENS/RESTUANS,41.682587,-87.707973,T158
2007-08-24,CULEX PIPIENS,41.800737,-87.71188,T062
2007-08-24,CULEX PIPIENS,41.944869,-87.832763,T011
2007-08-24,CULEX PIPIENS/RESTUANS,41.944869,-87.832763,T011
2007-08-24,CULEX PIPIENS,41.948167,-87.730698,T218
2007-08-24,CULEX PIPIENS/RESTUANS,41.948167,-87.730698,T218
2007-08-24,CULEX PIPIENS,41.82561,-87.726549,T063
2007-08-24,CULEX PIPIENS/RESTUANS,41.82561,-87.726549,T063
2007-08-24,CULEX PIPIENS,41.94983,-87.698457,T019
2007-08-24,CULEX PIPIENS/RESTUANS,41.94983,-87.698457,T019
2007-08-24,CULEX PIPIENS,41.822536,-87.666343,T074
2007-08-24,CULEX PIPIENS/RESTUANS,41.822536,-87.666343,T074
2007-08-24,CULEX PIPIENS/RESTUANS,41.953705,-87.733974,T001
2007-08-24,CULEX PIPIENS,41.821582,-87.627796,T081
2007-08-24,CULEX PIPIENS/RESTUANS,41.821582,-87.627796,T081
2007-08-24,CULEX PIPIENS,41.95469,-87.800991,T002
2007-08-24,CULEX PIPIENS/RESTUANS,41.95469,-87.800991,T002
2007-08-24,CULEX PIPIENS,41.958271,-87.702575,T146
2007-08-24,CULEX PIPIENS/RESTUANS,41.958271,-87.702575,T146
2007-08-24,CULEX PIPIENS,41.662014,-87.724608,T135
2007-08-24,CULEX PIPIENS/RESTUANS,41.662014,-87.724608,T135
2007-08-24,CULEX RESTUANS,41.662014,-87.724608,T135
2007-08-24,CULEX PIPIENS,41.837085,-87.729384,T036
2007-08-24,CULEX PIPIENS/RESTUANS,41.837085,-87.729384,T036
2007-08-24,CULEX PIPIENS,41.963976,-87.69181,T220
2007-08-24,CULEX PIPIENS/RESTUANS,41.963976,-87.69181,T220
2007-08-24,CULEX PIPIENS,41.964242,-87.757639,T003
2007-08-24,CULEX PIPIENS/RESTUANS,41.964242,-87.757639,T003
2007-08-24,CULEX RESTUANS,41.964242,-87.757639,T003
2007-08-24,CULEX PIPIENS/RESTUANS,41.799282,-87.585487,T075
2007-08-24,CULEX PIPIENS,41.979243,-87.750938,T025
2007-08-24,CULEX PIPIENS/RESTUANS,41.979243,-87.750938,T025
2007-08-24,CULEX PIPIENS,41.801498,-87.763416,T031
2007-08-24,CULEX PIPIENS/RESTUANS,41.801498,-87.763416,T031
2007-08-24,CULEX PIPIENS,41.803423,-87.642984,T082
2007-08-24,CULEX PIPIENS/RESTUANS,41.803423,-87.642984,T082
2007-08-24,CULEX PIPIENS,41.798697,-87.736812,T114
2007-08-24,CULEX PIPIENS/RESTUANS,41.798697,-87.736812,T114
2007-08-24,CULEX TERRITANS,41.798697,-87.736812,T114
2007-08-24,CULEX PIPIENS/RESTUANS,41.797616,-87.797894,T070
2007-08-24,CULEX PIPIENS/RESTUANS,41.961743,-87.76007,T141
2007-08-24,CULEX PIPIENS/RESTUANS,41.794781,-87.615989,T076
2007-08-24,CULEX TERRITANS,41.794781,-87.615989,T076
2007-08-24,CULEX PIPIENS,41.984809,-87.728492,T027
2007-08-24,CULEX SALINARIUS,41.986921,-87.689778,T028
2007-08-24,CULEX PIPIENS,41.990284,-87.797127,T006
2007-08-24,CULEX PIPIENS/RESTUANS,41.990284,-87.797127,T006
2007-08-24,CULEX PIPIENS,41.942114,-87.776385,T005
2007-08-24,CULEX PIPIENS/RESTUANS,41.942114,-87.776385,T005
2007-08-24,CULEX PIPIENS,41.991429,-87.747113,T012
2007-08-24,CULEX PIPIENS/RESTUANS,41.991429,-87.747113,T012
2007-08-24,CULEX PIPIENS,41.781416,-87.776532,T071
2007-08-24,CULEX PIPIENS/RESTUANS,41.781416,-87.776532,T071
2007-08-24,CULEX PIPIENS,41.923738,-87.785288,T013
2007-08-24,CULEX PIPIENS/RESTUANS,41.923738,-87.785288,T013
2007-08-24,CULEX PIPIENS,41.994991,-87.769279,T007
2007-08-24,CULEX PIPIENS,41.776156,-87.778927,T155
2007-08-24,CULEX PIPIENS/RESTUANS,41.776156,-87.778927,T155
2007-08-24,CULEX SALINARIUS,41.776156,-87.778927,T155
2007-08-24,CULEX PIPIENS/RESTUANS,41.778748,-87.586427,T077
2007-08-24,CULEX PIPIENS,41.970248,-87.787992,T014
2007-08-24,CULEX PIPIENS/RESTUANS,41.970248,-87.787992,T014
2007-08-24,CULEX RESTUANS,41.970248,-87.787992,T014
2007-08-24,CULEX PIPIENS,41.999129,-87.795585,T143
2007-08-24,CULEX PIPIENS/RESTUANS,41.999129,-87.795585,T143
2007-08-24,CULEX PIPIENS,41.775051,-87.655356,T078
2007-08-24,CULEX PIPIENS/RESTUANS,41.775051,-87.655356,T078
2007-08-24,CULEX PIPIENS,41.772846,-87.740029,T156
2007-08-24,CULEX PIPIENS/RESTUANS,41.772846,-87.740029,T156
2007-08-24,CULEX PIPIENS,41.77166,-87.703047,T066
2007-08-24,CULEX PIPIENS,41.921177,-87.79518,T037
2007-08-24,CULEX PIPIENS/RESTUANS,41.921177,-87.79518,T037
2007-08-24,CULEX TERRITANS,41.921177,-87.79518,T037
2007-08-24,CULEX PIPIENS,42.008314,-87.777921,T008
2007-08-24,CULEX PIPIENS/RESTUANS,42.008314,-87.777921,T008
2007-08-24,CULEX PIPIENS,41.916265,-87.800515,T151
2007-08-24,CULEX PIPIENS/RESTUANS,41.916265,-87.800515,T151
2007-08-24,CULEX PIPIENS,41.766202,-87.562889,T079
2007-08-24,CULEX PIPIENS/RESTUANS,41.766202,-87.562889,T079
2007-08-24,CULEX PIPIENS,42.011601,-87.811506,T016
2007-08-24,CULEX PIPIENS/RESTUANS,42.011601,-87.811506,T016
2007-08-24,CULEX PIPIENS,41.759346,-87.745602,T067
2007-08-24,CULEX PIPIENS/RESTUANS,41.759346,-87.745602,T067
2007-08-24,CULEX PIPIENS/RESTUANS,42.01743,-87.687769,T148
2007-08-24,CULEX PIPIENS,41.754676,-87.612922,T080
2007-08-24,CULEX PIPIENS/RESTUANS,41.754676,-87.612922,T080
2007-08-24,CULEX PIPIENS,41.754292,-87.590773,T083
2007-08-24,CULEX PIPIENS/RESTUANS,41.754292,-87.590773,T083
2007-08-24,CULEX PIPIENS,41.974089,-87.824812,T015
2007-08-24,CULEX PIPIENS/RESTUANS,41.74785,-87.702716,T072
2007-08-24,CULEX TERRITANS,41.74785,-87.702716,T072
2007-08-24,CULEX PIPIENS,41.733643,-87.55551,T099
2007-08-24,CULEX PIPIENS/RESTUANS,41.733643,-87.55551,T099
2007-08-24,CULEX PIPIENS,41.981964,-87.812827,T009
2007-08-24,CULEX PIPIENS/RESTUANS,41.981964,-87.812827,T009
2007-08-24,CULEX RESTUANS,41.981964,-87.812827,T009
2007-08-24,CULEX PIPIENS,41.725517,-87.614258,T162
2007-08-24,CULEX PIPIENS/RESTUANS,41.725517,-87.614258,T162
2007-08-24,CULEX PIPIENS/RESTUANS,41.719059,-87.675088,T161
2007-08-24,CULEX PIPIENS,41.717753,-87.531657,T100
2007-08-24,CULEX PIPIENS/RESTUANS,41.717753,-87.531657,T100
2007-08-24,CULEX PIPIENS,41.778297,-87.752411,T065
2007-08-24,CULEX PIPIENS/RESTUANS,41.778297,-87.752411,T065
2007-08-24,CULEX PIPIENS,41.878114,-87.629798,T145
2007-08-24,CULEX PIPIENS/RESTUANS,41.878114,-87.629798,T145
2007-08-24,CULEX PIPIENS,41.644612,-87.604498,T097
2007-08-24,CULEX PIPIENS/RESTUANS,41.644612,-87.604498,T097
2007-08-24,CULEX PIPIENS,41.723195,-87.64997,T089
2007-08-24,CULEX PIPIENS/RESTUANS,41.723195,-87.64997,T089
2007-08-24,CULEX PIPIENS/RESTUANS,41.825902,-87.667827,T157
2007-08-28,CULEX PIPIENS,41.704572,-87.565666,T128
2007-08-28,CULEX PIPIENS/RESTUANS,41.704572,-87.565666,T128
2007-08-28,CULEX PIPIENS,41.680946,-87.535198,T212
2007-08-28,CULEX PIPIENS/RESTUANS,41.680946,-87.535198,T212
2007-08-28,CULEX PIPIENS,41.686398,-87.531635,T215
2007-08-28,CULEX PIPIENS/RESTUANS,41.686398,-87.531635,T215
2007-08-28,CULEX SALINARIUS,41.686398,-87.531635,T215
2007-08-28,CULEX TERRITANS,41.686398,-87.531635,T215
2007-08-28,CULEX PIPIENS,41.659112,-87.538693,T221
2007-08-28,CULEX PIPIENS/RESTUANS,41.659112,-87.538693,T221
2007-08-28,CULEX PIPIENS,41.729669,-87.582699,T107
2007-08-28,CULEX PIPIENS/RESTUANS,41.729669,-87.582699,T107
2007-08-28,CULEX PIPIENS,41.702724,-87.536497,T103
2007-08-28,CULEX PIPIENS/RESTUANS,41.702724,-87.536497,T103
2007-08-28,CULEX TERRITANS,41.702724,-87.536497,T103
2007-08-28,CULEX PIPIENS,41.740641,-87.546587,T209
2007-08-28,CULEX PIPIENS/RESTUANS,41.740641,-87.546587,T209
2007-08-28,CULEX PIPIENS,41.750498,-87.605294,T102
2007-08-28,CULEX PIPIENS/RESTUANS,41.750498,-87.605294,T102
2007-08-28,CULEX PIPIENS,41.673408,-87.599862,T115
2007-08-28,CULEX PIPIENS/RESTUANS,41.673408,-87.599862,T115
2007-08-28,CULEX PIPIENS,41.737052,-87.543067,T206
2007-08-28,CULEX PIPIENS/RESTUANS,41.737052,-87.543067,T206
2007-08-28,CULEX PIPIENS,41.726465,-87.585413,T138
2007-08-28,CULEX PIPIENS/RESTUANS,41.726465,-87.585413,T138
2007-08-28,CULEX TERRITANS,41.726465,-87.585413,T138
2007-08-28,CULEX PIPIENS,41.678618,-87.559308,T200
2007-08-28,CULEX PIPIENS/RESTUANS,41.678618,-87.559308,T200
2007-08-28,CULEX TERRITANS,41.678618,-87.559308,T200
2007-09-04,CULEX PIPIENS,41.89923,-87.716788,T030
2007-09-04,CULEX PIPIENS/RESTUANS,41.89923,-87.716788,T030
2007-09-04,CULEX PIPIENS/RESTUANS,41.868142,-87.696269,T047
2007-09-04,CULEX PIPIENS,41.896282,-87.655232,T049
2007-09-04,CULEX PIPIENS,42.010412,-87.66214,T018
2007-09-04,CULEX RESTUANS,42.010412,-87.66214,T018
2007-09-04,CULEX PIPIENS,41.906638,-87.701431,T033
2007-09-04,CULEX PIPIENS/RESTUANS,41.906638,-87.701431,T033
2007-09-04,CULEX PIPIENS/RESTUANS,41.907645,-87.760886,T153
2007-09-04,CULEX PIPIENS/RESTUANS,41.994469,-87.667736,T149
2007-09-04,CULEX PIPIENS,41.9216,-87.666455,T045
2007-09-04,CULEX PIPIENS/RESTUANS,41.9216,-87.666455,T045
2007-09-04,CULEX PIPIENS,41.911824,-87.726737,T039
2007-09-04,CULEX PIPIENS/RESTUANS,41.911824,-87.726737,T039
2007-09-04,CULEX TERRITANS,42.006858,-87.675919,T150
2007-09-04,CULEX PIPIENS,41.966987,-87.674677,T219
2007-09-04,CULEX PIPIENS/RESTUANS,41.966987,-87.674677,T219
2007-09-04,CULEX PIPIENS,41.921965,-87.632085,T054
2007-09-04,CULEX PIPIENS/RESTUANS,41.921965,-87.632085,T054
2007-09-04,CULEX PIPIENS,41.801179,-87.679447,T061
2007-09-04,CULEX PIPIENS/RESTUANS,41.801179,-87.679447,T061
2007-09-04,CULEX RESTUANS,41.801179,-87.679447,T061
2007-09-04,CULEX TERRITANS,41.801179,-87.679447,T061
2007-09-04,CULEX PIPIENS,41.768388,-87.678649,T069
2007-09-04,CULEX PIPIENS/RESTUANS,41.768388,-87.678649,T069
2007-09-04,CULEX SALINARIUS,41.823065,-87.678378,T060
2007-09-04,CULEX PIPIENS/RESTUANS,41.846283,-87.656913,T051
2007-09-04,CULEX SALINARIUS,41.843811,-87.686763,T034
2007-09-04,CULEX PIPIENS,41.94016,-87.794896,T144
2007-09-04,CULEX PIPIENS/RESTUANS,41.94016,-87.794896,T144
2007-09-04,CULEX PIPIENS,41.883284,-87.705085,T044
2007-09-04,CULEX PIPIENS/RESTUANS,41.883284,-87.705085,T044
2007-09-04,CULEX PIPIENS,41.800737,-87.71188,T062
2007-09-04,CULEX PIPIENS/RESTUANS,41.800737,-87.71188,T062
2007-09-04,CULEX PIPIENS,41.944869,-87.832763,T011
2007-09-04,CULEX PIPIENS/RESTUANS,41.944869,-87.832763,T011
2007-09-04,CULEX PIPIENS,41.948167,-87.730698,T218
2007-09-04,CULEX PIPIENS,41.82561,-87.726549,T063
2007-09-04,CULEX PIPIENS/RESTUANS,41.82561,-87.726549,T063
2007-09-04,CULEX PIPIENS/RESTUANS,41.94983,-87.698457,T019
2007-09-04,CULEX PIPIENS,41.95469,-87.800991,T002
2007-09-04,CULEX PIPIENS/RESTUANS,41.95469,-87.800991,T002
2007-09-04,CULEX PIPIENS,41.958271,-87.702575,T146
2007-09-04,CULEX PIPIENS/RESTUANS,41.958271,-87.702575,T146
2007-09-04,CULEX PIPIENS,41.837085,-87.729384,T036
2007-09-04,CULEX PIPIENS,41.963976,-87.69181,T220
2007-09-04,CULEX PIPIENS/RESTUANS,41.964242,-87.757639,T003
2007-09-04,CULEX PIPIENS,41.979243,-87.750938,T025
2007-09-04,CULEX PIPIENS/RESTUANS,41.979243,-87.750938,T025
2007-09-04,CULEX PIPIENS,41.962728,-87.748367,T004
2007-09-04,CULEX PIPIENS,41.801498,-87.763416,T031
2007-09-04,CULEX PIPIENS/RESTUANS,41.801498,-87.763416,T031
2007-09-04,CULEX PIPIENS,41.797616,-87.797894,T070
2007-09-04,CULEX PIPIENS/RESTUANS,41.984809,-87.728492,T027
2007-09-04,CULEX PIPIENS,41.986921,-87.689778,T028
2007-09-04,CULEX PIPIENS/RESTUANS,41.986921,-87.689778,T028
2007-09-04,CULEX RESTUANS,41.990284,-87.797127,T006
2007-09-04,CULEX PIPIENS/RESTUANS,41.960616,-87.777189,T017
2007-09-04,CULEX PIPIENS/RESTUANS,41.942114,-87.776385,T005
2007-09-04,CULEX PIPIENS,41.991429,-87.747113,T012
2007-09-04,CULEX PIPIENS/RESTUANS,41.991429,-87.747113,T012
2007-09-04,CULEX PIPIENS,41.781416,-87.776532,T071
2007-09-04,CULEX PIPIENS,41.923738,-87.785288,T013
2007-09-04,CULEX PIPIENS/RESTUANS,41.923738,-87.785288,T013
2007-09-04,CULEX PIPIENS,41.994991,-87.769279,T007
2007-09-04,CULEX PIPIENS/RESTUANS,41.994991,-87.769279,T007
2007-09-04,CULEX PIPIENS/RESTUANS,41.999129,-87.795585,T143
2007-09-04,CULEX PIPIENS,41.77166,-87.703047,T066
2007-09-04,CULEX PIPIENS/RESTUANS,41.77166,-87.703047,T066
2007-09-04,CULEX PIPIENS,41.921177,-87.79518,T037
2007-09-04,CULEX PIPIENS/RESTUANS,41.921177,-87.79518,T037
2007-09-04,CULEX PIPIENS,42.008314,-87.777921,T008
2007-09-04,CULEX PIPIENS/RESTUANS,42.008314,-87.777921,T008
2007-09-04,CULEX PIPIENS,42.011601,-87.811506,T016
2007-09-04,CULEX PIPIENS,41.759346,-87.745602,T067
2007-09-04,CULEX PIPIENS/RESTUANS,41.759346,-87.745602,T067
2007-09-04,CULEX PIPIENS,42.01743,-87.687769,T148
2007-09-04,CULEX PIPIENS/RESTUANS,42.01743,-87.687769,T148
2007-09-04,CULEX PIPIENS,41.974089,-87.824812,T015
2007-09-04,CULEX PIPIENS,41.981964,-87.812827,T009
2007-09-04,CULEX PIPIENS/RESTUANS,41.981964,-87.812827,T009
2007-09-04,CULEX PIPIENS,41.778297,-87.752411,T065
2007-09-04,CULEX PIPIENS/RESTUANS,41.778297,-87.752411,T065
2007-09-04,CULEX RESTUANS,41.778297,-87.752411,T065
2007-09-04,CULEX SALINARIUS,41.778297,-87.752411,T065
2007-09-04,CULEX PIPIENS,41.891126,-87.61156,T129
2007-09-04,CULEX PIPIENS/RESTUANS,41.891126,-87.61156,T129
2007-09-04,CULEX RESTUANS,41.891126,-87.61156,T129
2007-09-04,CULEX TERRITANS,41.891126,-87.61156,T129
2007-09-05,CULEX PIPIENS,41.773215,-87.60088,T073
2007-09-05,CULEX PIPIENS/RESTUANS,41.773215,-87.60088,T073
2007-09-05,CULEX PIPIENS,41.869107,-87.696293,T088
2007-09-05,CULEX PIPIENS/RESTUANS,41.869107,-87.696293,T088
2007-09-05,CULEX PIPIENS,41.721474,-87.648064,T085
2007-09-05,CULEX PIPIENS/RESTUANS,41.721474,-87.648064,T085
2007-09-05,CULEX PIPIENS,41.903002,-87.688267,T160
2007-09-05,CULEX PIPIENS,41.862292,-87.64886,T091
2007-09-05,CULEX PIPIENS/RESTUANS,41.862292,-87.64886,T091
2007-09-05,CULEX PIPIENS,41.720848,-87.666014,T094
2007-09-05,CULEX PIPIENS,41.692555,-87.598865,T084
2007-09-05,CULEX PIPIENS,41.688324,-87.676709,T086
2007-09-05,CULEX PIPIENS/RESTUANS,41.688324,-87.676709,T086
2007-09-05,CULEX PIPIENS,41.731922,-87.677512,T096
2007-09-05,CULEX PIPIENS/RESTUANS,41.731922,-87.677512,T096
2007-09-05,CULEX PIPIENS,41.682587,-87.707973,T158
2007-09-05,CULEX PIPIENS/RESTUANS,41.682587,-87.707973,T158
2007-09-05,CULEX PIPIENS,41.822536,-87.666343,T074
2007-09-05,CULEX PIPIENS/RESTUANS,41.821582,-87.627796,T081
2007-09-05,CULEX PIPIENS,41.662014,-87.724608,T135
2007-09-05,CULEX PIPIENS/RESTUANS,41.662014,-87.724608,T135
2007-09-05,CULEX PIPIENS,41.799282,-87.585487,T075
2007-09-05,CULEX PIPIENS,41.803423,-87.642984,T082
2007-09-05,CULEX PIPIENS,41.798697,-87.736812,T114
2007-09-05,CULEX PIPIENS/RESTUANS,41.798697,-87.736812,T114
2007-09-05,CULEX RESTUANS,41.798697,-87.736812,T114
2007-09-05,CULEX PIPIENS/RESTUANS,41.781416,-87.776532,T071
2007-09-05,CULEX PIPIENS,41.776156,-87.778927,T155
2007-09-05,CULEX PIPIENS/RESTUANS,41.776156,-87.778927,T155
2007-09-05,CULEX PIPIENS,41.778748,-87.586427,T077
2007-09-05,CULEX PIPIENS/RESTUANS,41.778748,-87.586427,T077
2007-09-05,CULEX PIPIENS,41.772846,-87.740029,T156
2007-09-05,CULEX PIPIENS/RESTUANS,41.772846,-87.740029,T156
2007-09-05,CULEX PIPIENS,41.766202,-87.562889,T079
2007-09-05,CULEX PIPIENS/RESTUANS,41.766202,-87.562889,T079
2007-09-05,CULEX TERRITANS,41.766202,-87.562889,T079
2007-09-05,CULEX PIPIENS/RESTUANS,41.754676,-87.612922,T080
2007-09-05,CULEX PIPIENS,41.754292,-87.590773,T083
2007-09-05,CULEX PIPIENS/RESTUANS,41.74785,-87.702716,T072
2007-09-05,CULEX PIPIENS/RESTUANS,41.733643,-87.55551,T099
2007-09-05,CULEX PIPIENS,41.725517,-87.614258,T162
2007-09-05,CULEX PIPIENS,41.719059,-87.675088,T161
2007-09-05,CULEX PIPIENS,41.717753,-87.531657,T100
2007-09-05,CULEX PIPIENS/RESTUANS,41.717753,-87.531657,T100
2007-09-05,CULEX PIPIENS/RESTUANS,41.644612,-87.604498,T097
2007-09-05,CULEX PIPIENS,41.729669,-87.582699,T107
2007-09-05,CULEX PIPIENS/RESTUANS,41.729669,-87.582699,T107
2007-09-05,CULEX PIPIENS,41.702724,-87.536497,T103
2007-09-05,CULEX PIPIENS/RESTUANS,41.702724,-87.536497,T103
2007-09-05,CULEX PIPIENS,41.750498,-87.605294,T102
2007-09-05,CULEX PIPIENS/RESTUANS,41.750498,-87.605294,T102
2007-09-05,CULEX PIPIENS,41.673408,-87.599862,T115
2007-09-05,CULEX PIPIENS,41.726465,-87.585413,T138
2007-09-05,CULEX PIPIENS/RESTUANS,41.726465,-87.585413,T138
2007-09-05,CULEX PIPIENS,41.723195,-87.64997,T089
2007-09-05,CULEX PIPIENS/RESTUANS,41.723195,-87.64997,T089
2007-09-05,CULEX PIPIENS/RESTUANS,41.868077,-87.666901,T090
2007-09-05,CULEX PIPIENS,41.825902,-87.667827,T157
2007-09-06,CULEX PIPIENS,41.704572,-87.565666,T128
2007-09-06,CULEX PIPIENS/RESTUANS,41.704572,-87.565666,T128
2007-09-06,CULEX RESTUANS,41.704572,-87.565666,T128
2007-09-06,CULEX PIPIENS,41.680946,-87.535198,T212
2007-09-06,CULEX PIPIENS/RESTUANS,41.680946,-87.535198,T212
2007-09-06,CULEX PIPIENS,41.686398,-87.531635,T215
2007-09-06,CULEX PIPIENS/RESTUANS,41.686398,-87.531635,T215
2007-09-06,CULEX SALINARIUS,41.686398,-87.531635,T215
2007-09-06,CULEX PIPIENS,41.659112,-87.538693,T221
2007-09-06,CULEX PIPIENS/RESTUANS,41.659112,-87.538693,T221
2007-09-06,CULEX PIPIENS,41.740641,-87.546587,T209
2007-09-06,CULEX PIPIENS/RESTUANS,41.740641,-87.546587,T209
2007-09-06,CULEX PIPIENS,41.673408,-87.599862,T115
2007-09-06,CULEX PIPIENS/RESTUANS,41.673408,-87.599862,T115
2007-09-06,CULEX RESTUANS,41.673408,-87.599862,T115
2007-09-06,CULEX TERRITANS,41.673408,-87.599862,T115
2007-09-06,CULEX PIPIENS,41.737052,-87.543067,T206
2007-09-06,CULEX PIPIENS,41.726465,-87.585413,T138
2007-09-06,CULEX PIPIENS/RESTUANS,41.726465,-87.585413,T138
2007-09-06,CULEX RESTUANS,41.726465,-87.585413,T138
2007-09-06,CULEX PIPIENS,41.678618,-87.559308,T200
2007-09-06,CULEX PIPIENS/RESTUANS,41.678618,-87.559308,T200
2007-09-06,CULEX SALINARIUS,41.678618,-87.559308,T200
2007-09-12,CULEX PIPIENS,41.773215,-87.60088,T073
2007-09-12,CULEX PIPIENS/RESTUANS,41.773215,-87.60088,T073
2007-09-12,CULEX PIPIENS,41.89923,-87.716788,T030
2007-09-12,CULEX PIPIENS,41.869107,-87.696293,T088
2007-09-12,CULEX PIPIENS,41.721474,-87.648064,T085
2007-09-12,CULEX PIPIENS/RESTUANS,41.721474,-87.648064,T085
2007-09-12,CULEX PIPIENS,41.903002,-87.688267,T160
2007-09-12,CULEX PIPIENS/RESTUANS,41.903002,-87.688267,T160
2007-09-12,CULEX PIPIENS/RESTUANS,41.867108,-87.654224,T048
2007-09-12,CULEX PIPIENS/RESTUANS,41.862292,-87.64886,T091
2007-09-12,CULEX PIPIENS,41.896282,-87.655232,T049
2007-09-12,CULEX PIPIENS/RESTUANS,41.896282,-87.655232,T049
2007-09-12,CULEX PIPIENS/RESTUANS,42.010412,-87.66214,T018
2007-09-12,CULEX PIPIENS,41.906638,-87.701431,T033
2007-09-12,CULEX PIPIENS,41.907645,-87.760886,T153
2007-09-12,CULEX PIPIENS,41.911824,-87.726737,T039
2007-09-12,CULEX PIPIENS/RESTUANS,41.911824,-87.726737,T039
2007-09-12,CULEX PIPIENS,41.720848,-87.666014,T094
2007-09-12,CULEX PIPIENS,42.006858,-87.675919,T150
2007-09-12,CULEX PIPIENS/RESTUANS,42.006858,-87.675919,T150
2007-09-12,CULEX PIPIENS,41.966987,-87.674677,T219
2007-09-12,CULEX PIPIENS/RESTUANS,41.692555,-87.598865,T084
2007-09-12,CULEX PIPIENS,41.918705,-87.752329,T154
2007-09-12,CULEX PIPIENS,41.921965,-87.632085,T054
